#name_w_spin,Oxidation,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_misc,2,121.2042,229.4820,412.6238,686.8380,1990.0000,4652.0000,7026.0000,2844.0000,22.0000,42.0000,76.0000,118.0000,118.0000,312.0000,428.0000,400.0000,10.3429,26.4772,45.0062,47.2052,26.5515,43.6860,45.9265,16.8300,191.0000,134.0000,61.0000,18.0000,4.5000,7.0000,8.0000,3.0000,15.0000,26.0000,14.0000,3.0000,1.7366,2.7645,1.9730,0.8547,16.3364,22.7040,9.6800,0.0000,258.0000,64.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,1.3142,1.5096,0.2738,0.0000,6.5794,9.5520,3.2512,8.4150,146.0000,37.0000,18.0000,9.0000,1.5000,0.5000,1.5000,2.5000,3.0000,2.0000,1.5000,0.8166,0.6662,0.2964,0.4274,6.6564,11.3520,0.0000,0.0000,256.0000,32.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,1.0404,0.7548,0.0000,0.0000,0.1350,0.0000,0.5250,14.5000,0.0000,7.5000,0.5000,-1.5000,0.0000,0.6600,0.0000,0.6000,0.7600,0.0000,0.0000,30.0000,0.0000,0.0000,2.0000,0.0000,0.0000,1.3000,0.0000,0.0000,2.7556,25.6470,41.5664,4.2330,576.0000,2064.0000,408.0000,144.0000,11.0000,1.0000,102.0000,72.0000,24.0000,1.6129,7.4549,5.6515,0.9779,-5.4900,-6.7800,-0.8900,58.0000,247.0000,18.0000,19.0000,54.0000,2.0000,1.7500,9.5200,0.5000
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_phosphine,2,103.7537,192.5268,362.0220,720.7200,2094.0000,4970.0000,8160.0000,2060.0000,20.0000,38.0000,72.0000,130.0000,110.0000,312.0000,472.0000,410.0000,9.7182,25.5476,46.0278,49.3580,17.8263,25.8060,19.3600,0.0000,243.0000,77.0000,4.0000,0.0000,3.5000,5.0000,4.0000,0.0000,9.0000,13.0000,4.0000,0.0000,1.4243,1.9314,0.5476,0.0000,16.3364,22.7040,9.6800,0.0000,258.0000,64.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,1.3142,1.5096,0.2738,0.0000,5.7263,12.9030,0.0000,0.0000,240.5000,38.5000,0.0000,0.0000,2.5000,0.0000,0.0000,6.5000,6.5000,0.0000,0.0000,1.0820,0.9657,0.0000,0.0000,6.6564,11.3520,0.0000,0.0000,256.0000,32.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,1.0404,0.7548,0.0000,0.0000,0.3650,0.0000,0.0000,36.0000,0.0000,0.0000,4.0000,0.0000,0.0000,1.6850,0.0000,0.0000,0.7600,0.0000,0.0000,30.0000,0.0000,0.0000,2.0000,0.0000,0.0000,1.3000,0.0000,0.0000,2.7556,25.0494,47.4760,0.0000,576.0000,2280.0000,312.0000,0.0000,13.0000,0.0000,114.0000,78.0000,0.0000,1.6129,7.8232,6.1087,0.0000,-5.1300,-7.0200,0.0000,49.0000,299.0000,0.0000,17.0000,65.0000,0.0000,1.4600,11.7000,0.0000
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_misc_misc,2,141.6344,271.3464,479.8294,692.7192,1856.0000,4312.0000,5984.0000,3568.0000,25.0000,48.0000,86.0000,116.0000,134.0000,336.0000,432.0000,440.0000,11.1877,28.3520,46.0050,49.1124,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,16.3364,22.7040,9.6800,0.0000,258.0000,64.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,1.3142,1.5096,0.2738,0.0000,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,6.6564,11.3520,0.0000,0.0000,256.0000,32.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,1.0404,0.7548,0.0000,0.0000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,0.7600,0.0000,0.0000,30.0000,0.0000,0.0000,2.0000,0.0000,0.0000,1.3000,0.0000,0.0000,2.7556,25.5972,39.3088,8.4660,576.0000,1824.0000,528.0000,288.0000,10.0000,2.0000,96.0000,72.0000,48.0000,1.6129,7.1374,5.6642,1.9558,-5.4600,-7.0800,-1.7800,68.0000,218.0000,36.0000,20.0000,48.0000,4.0000,2.0000,8.2400,1.0000
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_phosphine_phosphine,2,106.7334,197.4360,378.9282,756.8880,2064.0000,4948.0000,8054.0000,2196.0000,21.0000,40.0000,78.0000,140.0000,118.0000,336.0000,520.0000,464.0000,9.9383,26.4928,47.9264,53.4872,19.3161,28.9080,29.0400,0.0000,228.0000,90.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,1.5343,2.3532,0.8214,0.0000,16.3364,22.7040,9.6800,0.0000,258.0000,64.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,1.3142,1.5096,0.2738,0.0000,4.7961,14.4540,0.0000,0.0000,225.0000,45.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,1.1236,1.1766,0.0000,0.0000,6.6564,11.3520,0.0000,0.0000,256.0000,32.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,1.0404,0.7548,0.0000,0.0000,-0.0300,0.0000,0.0000,42.0000,0.0000,0.0000,6.0000,0.0000,0.0000,2.0700,0.0000,0.0000,0.7600,0.0000,0.0000,30.0000,0.0000,0.0000,2.0000,0.0000,0.0000,1.3000,0.0000,0.0000,2.7556,24.4020,51.1280,0.0000,576.0000,2256.0000,336.0000,0.0000,14.0000,0.0000,120.0000,84.0000,0.0000,1.6129,7.8740,6.5786,0.0000,-4.7400,-7.5600,0.0000,50.0000,322.0000,0.0000,16.0000,70.0000,0.0000,1.4200,12.6000,0.0000
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_water_water,2,111.1284,208.4640,391.2752,756.8000,1740.0000,4160.0000,5836.0000,1600.0000,19.0000,36.0000,66.0000,120.0000,102.0000,288.0000,426.0000,360.0000,8.4831,22.2708,38.3846,40.9960,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,16.3364,22.7040,9.6800,0.0000,258.0000,64.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,1.3142,1.5096,0.2738,0.0000,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,6.6564,11.3520,0.0000,0.0000,256.0000,32.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,1.0404,0.7548,0.0000,0.0000,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,0.7600,0.0000,0.0000,30.0000,0.0000,0.0000,2.0000,0.0000,0.0000,1.3000,0.0000,0.0000,2.7556,28.5520,43.8240,0.0000,576.0000,1920.0000,288.0000,0.0000,12.0000,0.0000,108.0000,72.0000,0.0000,1.6129,7.0358,5.6388,0.0000,-7.2400,-6.4800,0.0000,64.0000,276.0000,0.0000,18.0000,60.0000,0.0000,2.0800,10.8000,0.0000
cr_2_hydrogensulfide_hydrogensulfide_water_water_water_water,2,121.4828,229.3104,443.0472,832.4800,1356.0000,3328.0000,3916.0000,1280.0000,19.0000,36.0000,66.0000,120.0000,102.0000,288.0000,426.0000,360.0000,7.4681,19.9392,33.3096,36.7040,16.3364,22.7040,9.6800,0.0000,258.0000,64.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,1.3142,1.5096,0.2738,0.0000,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,6.6564,11.3520,0.0000,0.0000,256.0000,32.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,1.0404,0.7548,0.0000,0.0000,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,0.7600,0.0000,0.0000,30.0000,0.0000,0.0000,2.0000,0.0000,0.0000,1.3000,0.0000,0.0000,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,2.7556,31.4072,43.8240,0.0000,576.0000,1536.0000,288.0000,0.0000,12.0000,0.0000,108.0000,72.0000,0.0000,1.6129,6.2992,5.6388,0.0000,-8.9600,-6.4800,0.0000,80.0000,276.0000,0.0000,18.0000,60.0000,0.0000,2.6600,10.8000,0.0000
cr_2_misc_misc_acetonitrile_acetonitrile_acetonitrile_acetonitrile,2,223.3552,435.3152,779.1478,747.5896,1320.0000,3096.0000,3900.0000,4504.0000,37.0000,72.0000,126.0000,108.0000,198.0000,432.0000,468.0000,600.0000,14.5669,35.7712,50.8966,56.4700,36.7666,62.1690,78.2040,40.1280,124.0000,192.0000,126.0000,42.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0502,3.6858,1.6650,36.7666,63.4185,80.1885,36.8940,124.0000,198.0000,123.0000,39.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0348,3.6790,1.6872,9.2416,7.7520,7.7520,20.0640,49.0000,42.0000,42.0000,21.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5625,0.5775,0.5775,0.8325,7.8720,7.7520,7.1272,18.4470,42.5000,42.0000,39.0000,19.5000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5777,0.5775,0.5852,0.8436,0.4900,0.4900,2.5200,1.0000,1.0000,18.0000,-1.0000,-3.0000,0.0000,-0.0200,-0.0200,1.1400,0.0000,0.2450,1.7850,0.0000,0.5000,16.5000,-1.0000,-3.0000,0.0000,0.0000,-0.0100,1.1700,2.7556,28.6516,27.0248,25.3980,576.0000,960.0000,912.0000,864.0000,6.0000,6.0000,72.0000,72.0000,144.0000,1.6129,5.7658,5.8166,5.8674,-7.3000,-6.3200,-5.3400,104.0000,106.0000,108.0000,24.0000,24.0000,12.0000,3.0800,3.0400,3.0000
cr_2_misc_misc_misc_misc_acetonitrile_acetonitrile,2,223.3552,437.0596,762.9484,734.6536,1320.0000,3024.0000,3854.0000,4492.0000,37.0000,72.0000,126.0000,108.0000,198.0000,432.0000,468.0000,600.0000,14.5669,35.8112,51.0718,56.5588,36.7666,62.1690,78.2040,40.1280,124.0000,192.0000,126.0000,42.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0502,3.6858,1.6650,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,9.2416,7.7520,7.7520,20.0640,49.0000,42.0000,42.0000,21.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5625,0.5775,0.5775,0.8325,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,0.4900,0.4900,2.5200,1.0000,1.0000,18.0000,-1.0000,-3.0000,0.0000,-0.0200,-0.0200,1.1400,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,2.7556,27.0248,28.6516,25.3980,576.0000,912.0000,960.0000,864.0000,6.0000,6.0000,72.0000,72.0000,144.0000,1.6129,5.8166,5.7658,5.8674,-6.3200,-7.3000,-5.3400,106.0000,104.0000,108.0000,24.0000,24.0000,12.0000,3.0400,3.0800,3.0000
cr_2_misc_misc_misc_misc_ammonia_ammonia,2,197.3452,392.9776,691.5124,851.9536,1176.0000,2724.0000,3326.0000,3460.0000,33.0000,64.0000,118.0000,132.0000,182.0000,432.0000,524.0000,608.0000,12.1953,31.0408,47.0702,54.5260,23.7616,40.1280,29.0400,0.0000,52.0000,42.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,0.9732,1.6650,0.8214,0.0000,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,9.2416,20.0640,0.0000,0.0000,49.0000,21.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,0.5625,0.8325,0.0000,0.0000,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,2.5200,0.0000,0.0000,18.0000,0.0000,0.0000,6.0000,0.0000,0.0000,1.1400,0.0000,0.0000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,2.7556,27.0248,42.0976,16.9320,576.0000,912.0000,816.0000,576.0000,10.0000,4.0000,96.0000,84.0000,96.0000,1.6129,5.8166,6.6294,3.9116,-6.3200,-8.7600,-3.5600,106.0000,206.0000,72.0000,20.0000,46.0000,8.0000,3.0400,7.4800,2.0000
cr_2_misc_misc_misc_misc_carbonyl_carbonyl,2,186.4942,344.5560,586.9798,654.0240,1272.0000,2736.0000,3672.0000,3936.0000,29.0000,56.0000,98.0000,92.0000,154.0000,344.0000,376.0000,440.0000,12.5005,30.0608,43.8042,49.0028,18.3361,17.5440,0.0000,0.0000,100.0000,96.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1258,1.1242,0.0000,0.0000,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,6.5025,8.7720,0.0000,0.0000,36.0000,48.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5621,0.0000,0.0000,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,-0.8900,0.0000,0.0000,-2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,2.7556,25.3980,31.6064,16.9320,576.0000,864.0000,1056.0000,576.0000,6.0000,4.0000,72.0000,60.0000,96.0000,1.6129,5.8674,5.6642,3.9116,-5.3400,-9.0800,-3.5600,108.0000,100.0000,72.0000,24.0000,26.0000,8.0000,3.0000,3.1600,2.0000
cr_2_misc_misc_misc_misc_hydrogensulfide_hydrogensulfide,2,182.4948,355.0752,614.2460,704.9712,1588.0000,3632.0000,4500.0000,4416.0000,31.0000,60.0000,106.0000,112.0000,166.0000,384.0000,446.0000,520.0000,12.8773,32.1016,48.3776,52.8968,16.3364,22.7040,9.6800,0.0000,258.0000,64.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,1.3142,1.5096,0.2738,0.0000,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,6.6564,11.3520,0.0000,0.0000,256.0000,32.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,1.0404,0.7548,0.0000,0.0000,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,0.7600,0.0000,0.0000,30.0000,0.0000,0.0000,2.0000,0.0000,0.0000,1.3000,0.0000,0.0000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,2.7556,25.4976,34.7936,16.9320,576.0000,1344.0000,768.0000,576.0000,8.0000,4.0000,84.0000,72.0000,96.0000,1.6129,6.5024,5.6896,3.9116,-5.4000,-7.6800,-3.5600,88.0000,160.0000,72.0000,22.0000,36.0000,8.0000,2.5000,5.6800,2.0000
cr_2_misc_misc_misc_misc_misc_acetonitrile,2,223.3552,437.9318,755.5690,726.7450,1320.0000,2988.0000,3834.0000,4480.0000,37.0000,72.0000,126.0000,108.0000,198.0000,432.0000,468.0000,600.0000,14.5669,35.8312,51.1606,56.6008,36.7666,63.4185,80.1885,36.8940,124.0000,198.0000,123.0000,39.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0348,3.6790,1.6872,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,7.8720,7.7520,7.1273,18.4470,42.5000,42.0000,39.0000,19.5000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5777,0.5775,0.5852,0.8436,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,0.0000,0.2450,1.7850,0.0000,0.5000,16.5000,-1.0000,-3.0000,0.0000,0.0000,-0.0100,1.1700,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,2.7556,26.2114,29.4650,25.3980,576.0000,888.0000,984.0000,864.0000,6.0000,6.0000,72.0000,72.0000,144.0000,1.6129,5.8420,5.7404,5.8674,-5.8300,-7.7900,-5.3400,107.0000,103.0000,108.0000,24.0000,24.0000,12.0000,3.0200,3.1000,3.0000
cr_2_misc_misc_misc_misc_misc_ammonia,2,210.3502,415.8908,719.8510,781.4260,1248.0000,2838.0000,3570.0000,3970.0000,35.0000,68.0000,122.0000,120.0000,190.0000,432.0000,492.0000,600.0000,13.3811,33.4460,49.1598,55.5980,30.2641,52.3980,55.6065,16.8300,88.0000,123.0000,63.0000,18.0000,5.0000,8.0000,10.0000,3.0000,18.0000,31.0000,16.0000,3.0000,1.5661,2.8422,2.2468,0.8547,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,7.8720,13.9080,3.2512,8.4150,42.5000,31.5000,18.0000,9.0000,2.0000,0.5000,1.5000,5.0000,5.5000,2.0000,1.5000,0.5777,0.7050,0.2964,0.4274,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,1.0150,0.0000,0.5250,8.5000,0.0000,7.5000,2.5000,-1.5000,0.0000,0.5800,0.0000,0.6000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,2.7556,26.2114,36.1880,21.1650,576.0000,888.0000,912.0000,720.0000,8.0000,5.0000,84.0000,78.0000,120.0000,1.6129,5.8420,6.1722,4.8895,-5.8300,-8.5200,-4.4500,107.0000,154.0000,90.0000,22.0000,35.0000,10.0000,3.0200,5.3000,2.5000
cr_2_misc_misc_misc_misc_misc_misc,2,223.3552,438.8040,748.6698,717.8760,1320.0000,2952.0000,3816.0000,4464.0000,37.0000,72.0000,126.0000,108.0000,198.0000,432.0000,468.0000,600.0000,14.5669,35.8512,51.2502,56.6412,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,2.7556,25.3980,30.2784,25.3980,576.0000,864.0000,1008.0000,864.0000,6.0000,6.0000,72.0000,72.0000,144.0000,1.6129,5.8674,5.7150,5.8674,-5.3400,-8.2800,-5.3400,108.0000,102.0000,108.0000,24.0000,24.0000,12.0000,3.0000,3.1200,3.0000
cr_2_misc_misc_misc_misc_misc_water,2,208.1022,407.3628,703.3870,737.4860,1262.0000,2876.0000,3578.0000,3980.0000,34.0000,66.0000,116.0000,110.0000,182.0000,408.0000,456.0000,560.0000,13.2146,32.8106,47.5184,52.5990,29.1401,47.4700,45.9265,16.8300,95.0000,118.0000,61.0000,18.0000,4.5000,7.0000,8.0000,3.0000,15.0000,26.0000,14.0000,3.0000,1.4829,2.5499,1.9730,0.8547,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,9.1680,11.4440,3.2512,8.4150,50.0000,29.0000,18.0000,9.0000,1.5000,0.5000,1.5000,2.5000,3.0000,2.0000,1.5000,0.5629,0.5589,0.2964,0.4274,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,0.9950,0.0000,0.5250,6.5000,0.0000,7.5000,0.5000,-1.5000,0.0000,0.3700,0.0000,0.6000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,2.7556,26.8754,32.5360,21.1650,576.0000,912.0000,888.0000,720.0000,7.0000,5.0000,78.0000,72.0000,120.0000,1.6129,5.8166,5.7023,4.8895,-6.2300,-7.9800,-4.4500,106.0000,131.0000,90.0000,23.0000,30.0000,10.0000,3.0400,4.4000,2.5000
